Product_ID,Material_Name,Supplier,CAS_Number,New CAS,Price_US/g,Notes,Is_Dilution,Active_Material,Solvent,Active_%,Source_URL
7SB00041,Anise Essential Oil China from PerfumersWorld,PerfumersWorld,8007-70-3,,0.24,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7SB00041
3LN00043,Anisyl Acetate from PerfumersWorld,PerfumersWorld,104-21-2,,0.28,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3LN00043
3NL00044,Anisyl Alcohol from PerfumersWorld,PerfumersWorld,105-13-5,,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3NL00044
7WY10413,Anthopogen Essential Oil from PerfumersWorld,PerfumersWorld,116-26-7,,1.80,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7WY10413
SHAMPADD,Anti-dandruff Shampoo Base - unscented from PerfumersWorld,PerfumersWorld,Not Found,,0.04,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=SHAMPADD
4WF06853,Aphermate from PerfumersWorld,PerfumersWorld,25225-08-5,,0.80,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4WF06853
6FG18856,APPLE F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.16,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FG18856
6FG07793,Apple Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.22,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FG07793
6FG08058,Apple Green from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FG08058
6FG08026,Apple Red from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FG08026
0ZA01228,Apricot Oil - Fixed Oil from PerfumersWorld,PerfumersWorld,68650-44-2,,0.10,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=0ZA01228
3FD06779,Apritone from PerfumersWorld,PerfumersWorld,68133-79-9,,0.78,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3FD06779
6WQ18085,ARABIAN OUD F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.40,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6WQ18085
6WQ08484,Arabian Oud Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.28,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6WQ08484
7HH00896,Armoise Essential Oil from PerfumersWorld,PerfumersWorld,84775-45-1,,0.99,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7HH00896
6HH18090,ARMOISE F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.37,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6HH18090
6HH09096,Armoise Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.35,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6HH09096
7WW00915,Atlas Cedarwood Essential Oil from PerfumersWorld,PerfumersWorld,92201-55-3,,0.31,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7WW00915
5NC12180,Aurantiol (Methyl Anthranilate Schiffs Base) 50% in DPG from PerfumersWorld,PerfumersWorld,"89-43-0|0.5
25265-71-8|0.5",,0.22,,TRUE,Aurantiol (Methyl Anthranilate Schiffs Base) from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.5,https://www.perfumersworld.com/view.php?pro_id=5NC12180
2NC00409,Aurantiol - Methyl Anthranilate Schiffs Base from PerfumersWorld,PerfumersWorld,89-43-0,,0.37,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=2NC00409
0ZA01433,Avocado Oil - Fixed Oil from PerfumersWorld,PerfumersWorld,8024-32-6,,0.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=0ZA01433
4WB16858,Azarbre from PerfumersWorld,PerfumersWorld,68845-36-3,,0.40,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4WB16858
6BB18004,B-ICEBERG F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6BB18004
6BB07833,B-iceBerg Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6BB07833
4WR00045,Bacdanol from PerfumersWorld,PerfumersWorld,28219-61-6,,0.29,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4WR00045
6FD18188,BANANA F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FD18188
6FD09062,Banana Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.26,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FD09062
WSBKFOU1,Bangkok 1-week Foundation Plus Workshop(English) from PerfumersWorld,PerfumersWorld,Not Found,,1450.00,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=WSBKFOU1
WSBKPRO2,Bangkok 2-weeks Professional Level Workshop(English) from PerfumersWorld,PerfumersWorld,Not Found,,2900.00,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=WSBKPRO2
WSBKALL3,Bangkok 3-weeks Foundation &amp; Pro Workshops(English) from PerfumersWorld,PerfumersWorld,Not Found,,3950.00,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=WSBKALL3
6PS18638,BASIL F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.38,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6PS18638
6PS12413,Basil Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6PS12413
7PL24627,Basil Linalool Oil Egypt from PerfumersWorld,PerfumersWorld,8015-73-4,,0.30,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7PL24627
7SP00048,Bay West Indies Essential Oil from PerfumersWorld,PerfumersWorld,85085-61-6,,1.30,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7SP00048
5SP07871,Bay West Indies Essential Oil 10% in DPG from PerfumersWorld,PerfumersWorld,"85085-61-6|0.1
25265-71-8|0.9",,0.15,,TRUE,Bay West Indies Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5SP07871
2QV23712,Benjoin Laos Matured from PerfumersWorld,PerfumersWorld,9000-72-0,,0.60,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=2QV23712
4FN00049,Benzaldehyde from PerfumersWorld,PerfumersWorld,100-52-7,,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4FN00049
5FN07794,Benzaldehyde 10% in DPG from PerfumersWorld,PerfumersWorld,"100-52-7|0.1
25265-71-8|0.9",,0.07,,TRUE,Benzaldehyde from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5FN07794
6QV18435,BENZOIN F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.30,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6QV18435
6QV09111,Benzoin Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.35,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6QV09111
2QV00050,Benzoin Siam Resinoid from PerfumersWorld,PerfumersWorld,9000-72-0,,0.70,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=2QV00050
5QV07505,Benzoin Siam Resinoid 50% in BB from PerfumersWorld,PerfumersWorld,"9000-05-9|0.5
120-51-4|0.5",,0.40,,TRUE,Benzoin Siam Resinoid from PerfumersWorld,Benzyl Benzoate (BB) from PerfumersWorld,0.5,https://www.perfumersworld.com/view.php?pro_id=5QV07505
5QV13027,Benzoin Siam Resinoid 50% in DPG from PerfumersWorld,PerfumersWorld,"9000-72-0|0.5
25265-71-8|0.5",,0.40,,TRUE,Benzoin Siam Resinoid from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.5,https://www.perfumersworld.com/view.php?pro_id=5QV13027
2QV08253,Benzoin Sumatra Resinoid from PerfumersWorld,PerfumersWorld,9000-05-9,,0.40,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=2QV08253
1RP00051,Benzophenone from PerfumersWorld,PerfumersWorld,119-61-9,,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=1RP00051
5RP09245,Benzophenone 10% in DPG from PerfumersWorld,PerfumersWorld,"119-61-9|0.1
25265-71-8|0.9",,0.08,,TRUE,Benzophenone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5RP09245
3JF00052,Benzyl Acetate from PerfumersWorld,PerfumersWorld,140-11-4,,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3JF00052
0ZN00053,Benzyl Alcohol (BA) from PerfumersWorld,PerfumersWorld,100-51-6,,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=0ZN00053
0ZN00054,Benzyl Benzoate (BB) from PerfumersWorld,PerfumersWorld,120-51-4,,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=0ZN00054
4JD00055,Benzyl Butyrate from PerfumersWorld,PerfumersWorld,103-37-7,,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4JD00055
2SQ00056,Benzyl Cinnamate from PerfumersWorld,PerfumersWorld,103-41-3,,0.30,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=2SQ00056
5SQ12479,Benzyl Cinnamate 10% in DPG from PerfumersWorld,PerfumersWorld,"103-41-3|0.1
25265-71-8|0.9",,0.10,,TRUE,Benzyl Cinnamate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5SQ12479
4JW00057,Benzyl Formate from PerfumersWorld,PerfumersWorld,104-57-4,,0.84,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4JW00057
1SP00058,Benzyl Isoeugenol from PerfumersWorld,PerfumersWorld,120-11-6,,0.70,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=1SP00058
5SP12480,Benzyl Isoeugenol 10% in DPG from PerfumersWorld,PerfumersWorld,"120-11-6|0.1
25265-71-8|0.9",,0.10,,TRUE,Benzyl Isoeugenol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5SP12480
3JF00059,Benzyl Propionate from PerfumersWorld,PerfumersWorld,122-63-4,,0.09,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3JF00059
3ON00060,Benzyl Salicylate from PerfumersWorld,PerfumersWorld,118-58-1,,0.09,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3ON00060
7CL00061,Bergamot Essential Oil from PerfumersWorld,PerfumersWorld,8007-75-8,,0.35,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CL00061
6CL18898,BERGAMOT F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CL18898
7CL24020,Bergamot FCF oil Sicilian from PerfumersWorld,PerfumersWorld,68648-33-9,,0.22,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CL24020
6CL09058,Bergamot Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CL09058
3FG19149,Berry Hexanoate (BerryFlor) from PerfumersWorld,PerfumersWorld,104986-28-9,,1.10,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3FG19149
3WS00089,Beta Caryophyllene from PerfumersWorld,PerfumersWorld,87-44-5,,0.14,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3WS00089
9IR00141,Beta Damascone from PerfumersWorld,PerfumersWorld,23696-85-7,,3.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=9IR00141
5IR07532,Beta Damascone 10% in DPG from PerfumersWorld,PerfumersWorld,"23696-85-7|0.1
25265-71-8|0.9",,0.35,,TRUE,Beta Damascone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5IR07532
4BC11314,Beta Homocyclocitral from PerfumersWorld,PerfumersWorld,472-66-2,,7.60,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4BC11314
3IF00238,Beta Ionone from PerfumersWorld,PerfumersWorld,79-77-6,,0.29,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3IF00238
3KC00386,Beta Pinene from PerfumersWorld,PerfumersWorld,127-91-3,,0.06,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3KC00386
5TP07825,Birch Tar Essential Oil 1% in DPG from PerfumersWorld,PerfumersWorld,"8001-88-5|0.01
25265-71-8|0.99",,0.15,,TRUE,Birch Tar Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.01,https://www.perfumersworld.com/view.php?pro_id=5TP07825
7TP00822,Birch Tar Oil Rectified from PerfumersWorld,PerfumersWorld,8001-88-5,,2.30,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7TP00822
5TP11094,Birch Tar Oil Rectified 10% in DPG from PerfumersWorld,PerfumersWorld,"8001-88-5|0.1
25265-71-8|0.9",,0.25,,TRUE,Birch Tar Oil Rectified from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5TP11094
7CA00849,Bitter Orange Essential Oil from PerfumersWorld,PerfumersWorld,68916-04-1,,0.50,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CA00849
6WU07708,Black Agarwood Artificial from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,1.70,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6WU07708
7SQ00359,Black Pepper Essential Oil from PerfumersWorld,PerfumersWorld,84929-41-9,,1.00,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7SQ00359
6SH18444,BLACK PEPPER F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.30,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6SH18444
6SH09677,Black Pepper Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.50,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6SH09677
6HE09224,Black Tea Base from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.29,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6HE09224
8FB00063,Blackcurrant Absolute from PerfumersWorld,PerfumersWorld,97676-19-2,,8.10,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=8FB00063
5FB20096,Blackcurrant Absolute 10% in DPG from PerfumersWorld,PerfumersWorld,"97676-19-2|0.1
25265-71-8|0.9",,0.64,,TRUE,Blackcurrant Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5FB20096
6FB18179,BLACKCURRANT F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.32,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FB18179
6FB09427,Blackcurrant Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.30,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FB09427
7CA24032,Blood Orange oil Sicilian from PerfumersWorld,PerfumersWorld,8028-48-6,,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CA24032
7HF00102,Blue Chamomile Essential Oil from PerfumersWorld,PerfumersWorld,8002-66-2,,2.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7HF00102
5HF07844,Blue Chamomile Essential Oil 10% in DPG from PerfumersWorld,PerfumersWorld,"8002-66-2|0.1
25265-71-8|0.9",,0.24,,TRUE,Blue Chamomile Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5HF07844
BODYLOTN,Body Lotion Base - unscented from PerfumersWorld,PerfumersWorld,Not Found,,0.04,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=BODYLOTN
6LW18324,BOIS DE ROSE F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.16,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6LW18324
6LW12346,Bois de Rose Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.27,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6LW12346
BON06020,Bonding Concentrate from PerfumersWorld,PerfumersWorld,Not Found,,5.02,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=BON06020
BON06021,Bonding Factor from PerfumersWorld,PerfumersWorld,Not Found,,0.52,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=BON06021
1BW00064,Borneol from PerfumersWorld,PerfumersWorld,507-70-0,,0.14,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=1BW00064
5BW12462,Borneol 50% in DPG from PerfumersWorld,PerfumersWorld,"507-70-0|0.5
25265-71-8|0.5",,0.07,,TRUE,Borneol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.5,https://www.perfumersworld.com/view.php?pro_id=5BW12462
4MA00067,Bourgeonal from PerfumersWorld,PerfumersWorld,18127-01-0,,0.52,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4MA00067
5MA12469,Bourgeonal 10% in DPG from PerfumersWorld,PerfumersWorld,"18127-01-0|0.1
25265-71-8|0.9",,0.09,,TRUE,Bourgeonal from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5MA12469
6NL18792,BROOM F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.17,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6NL18792
6NL08427,Broom Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6NL08427
1FB00071,Buccoxime from PerfumersWorld,PerfumersWorld,75147-23-8,,2.80,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=1FB00071
5FB07818,Buccoxime 10% in DPG from PerfumersWorld,PerfumersWorld,"75147-23-8|0.1
25265-71-8|0.9",,0.32,,TRUE,Buccoxime from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5FB07818
3FD05860,Butyl Butyrate from PerfumersWorld,PerfumersWorld,109-21-7,,0.11,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3FD05860
4FD05871,Butyl Isovalerate from PerfumersWorld,PerfumersWorld,109-19-3,,0.24,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4FD05871
3OH00073,Butyl Salicylate from PerfumersWorld,PerfumersWorld,Not Found,,0.10,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3OH00073
0ZP03359,Butylated Hydroxytoluene (BHT) antioxidant from PerfumersWorld,PerfumersWorld,128-37-0,,0.09,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=0ZP03359
6CL18060,C-CITRUS F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CL18060
6CL07830,C-Citrus Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.22,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CL07830
7LW00863,Cabreuva Essential Oil from PerfumersWorld,PerfumersWorld,68188-03-4,,0.75,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7LW00863
7TW00076,Cade Oil Rectified from PerfumersWorld,PerfumersWorld,8013-10-3,,0.75,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7TW00076
5TW10962,Cade Oil Rectified 10% in DPG from PerfumersWorld,PerfumersWorld,"8013-10-3|0.1
25265-71-8|0.9",,0.20,,TRUE,Cade Oil Rectified from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5TW10962
5TW07824,Cade Oil Rectified Oil 1% in DPG from PerfumersWorld,PerfumersWorld,"8013-10-3|0.01
25265-71-8|0.99",,0.11,,TRUE,Cade Oil Rectified Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.01,https://www.perfumersworld.com/view.php?pro_id=5TW07824
7BH00912,Cajuput Essential Oil from PerfumersWorld,PerfumersWorld,8008-98-8,,0.36,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7BH00912
1YG00077,Calone from PerfumersWorld,PerfumersWorld,28940-11-6,,4.46,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=1YG00077
5YG11098,Calone 1% in DPG from PerfumersWorld,PerfumersWorld,"28940-11-6|0.01
25265-71-8|0.99",,0.06,,TRUE,Calone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.01,https://www.perfumersworld.com/view.php?pro_id=5YG11098
5YG07546,Calone 10% in DPG from PerfumersWorld,PerfumersWorld,"28940-11-6|0.1
25265-71-8|0.9",,0.47,,TRUE,Calone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5YG07546
3BH00078,Camphene from PerfumersWorld,PerfumersWorld,5794-03-6,,0.17,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3BH00078
6BH18118,CAMPHOR F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6BH18118
1BH00080,Camphor Powder from PerfumersWorld,PerfumersWorld,464-49-3,,0.10,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=1BH00080
5BH09580,Camphor Powder 50% in DPG from PerfumersWorld,PerfumersWorld,"464-49-3|0.5
25265-71-8|0.5",,0.09,,TRUE,Camphor Powder from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.5,https://www.perfumersworld.com/view.php?pro_id=5BH09580
7BH00079,Camphor White Essential Oil from PerfumersWorld,PerfumersWorld,8008-51-3,,0.27,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7BH00079
6BH09017,Camphoraceous Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.19,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6BH09017
7NJ00081,Cananga Essential Oil from PerfumersWorld,PerfumersWorld,68606-83-7,,0.30,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7NJ00081
5VE14325,Caramel Furanone 0.003% from PerfumersWorld,PerfumersWorld,28664-35-9,,0.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=5VE14325
5VE14324,Caramel Furanone 0.03% from PerfumersWorld,PerfumersWorld,28664-35-9,,0.17,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=5VE14324
7SE00083,Caraway Seed Essential Oil from PerfumersWorld,PerfumersWorld,8000-42-8,,0.82,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7SE00083
5SE07843,Caraway Seed Essential Oil 10% in DPG from PerfumersWorld,PerfumersWorld,"8000-42-8|0.1
25265-71-8|0.9",,0.12,,TRUE,Caraway Seed Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5SE07843
7SC00084,Cardamom Essential Oil from PerfumersWorld,PerfumersWorld,8000-66-6,,3.56,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7SC00084
5SC07859,Cardamom Essential Oil 10% in DPG from PerfumersWorld,PerfumersWorld,"8000-66-6|0.1
25265-71-8|0.9",,0.42,,TRUE,Cardamom Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5SC07859
6SC09679,Cardamom Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.86,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6SC09679
6SC18557,CARDAMON F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.60,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6SC18557
8FY24655,Caribbean Rum Extract from PerfumersWorld,PerfumersWorld,91770-72-8,,8.80,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=8FY24655
6SP18441,CARNATION F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.22,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6SP18441
6SP09163,Carnation Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.22,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6SP09163
7IS00086,Carrot Seed Essential Oil from PerfumersWorld,PerfumersWorld,8015-88-1,,4.00,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7IS00086
5IS07846,Carrot Seed Essential Oil 10% in DPG from PerfumersWorld,PerfumersWorld,"8015-88-1|0.1
25265-71-8|0.9",,0.50,,TRUE,Carrot Seed Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5IS07846
3WI03465,Caryophyllene Acetate from PerfumersWorld,PerfumersWorld,32214-91-8,,0.10,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3WI03465
4XB00090,Cashmeran from PerfumersWorld,PerfumersWorld,33704-61-9,,0.52,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4XB00090
5XB07615,Cashmeran 10% in DPG from PerfumersWorld,PerfumersWorld,"33704-61-9|0.1
25265-71-8|0.9",,0.10,,TRUE,Cashmeran from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5XB07615
