Status,Cleaned_Name,WIP_CAS,PubChem_CID,PubChem_Title,PubChem_CAS_All,PubChem_Synonyms_Top10,Audit_Notes,Original_Name,Supplier_CAS_Map,Product_URL
DATA_GAP,Vanillyl Isobutyrate,,539829,Vanillin isobutyrate,20665-85-4,"Vanillin isobutyrate|4-Formyl-2-methoxyphenyl isobutyrate|Isobutavan|4-Formyl-2-methoxyphenyl 2-methylpropanoate|Propanoic acid, 2-methyl-, 4-formyl-2-methoxyphenyl ester|Vanillyl isobutyrate|FEMA No. 3754|Isobutyric acid, ester with vanillin|UNII-C55654RCNR|C55654RCNR",,Vanillyl Isobutyrate (Isobutavan),{'MySkinRecipes': '20665-85-4'},https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/2827-vanillyl-isobutyrate-isobutavan.html
DATA_GAP,Indoflor,,87453,"4,4a,5,9b-Tetrahydroindeno(1,2-d)-1,3-dioxin",18096-62-3,"18096-62-3|4,4a,5,9b-Tetrahydroindeno(1,2-d)-1,3-dioxin|Dihydroindenyl-2,4-dioxane|4,5-Indeno-1,3-dioxan|EINECS 241-997-4|4,4a,5,9b-tetrahydroindeno[1,2-d]-1,3-dioxin|DTXSID5051810|4,4a,5,9b-Tetrahydroindeno(1,2-d)-1,3-dioxine|RefChem:96383|DTXCID6030366",,Indoflor (Indolarome),{'MySkinRecipes': '18096-62-3'},https://www.myskinrecipes.com/shop/th/animal-สัตว์/2814-indoflor-indolarome.html
DATA_GAP,Florocyclene,,86579,Tricyclodecenyl propionate,17511-60-3|68912-13-0,"17511-60-3|Tricyclodecenyl propionate|Cyclaprop|3a,4,5,6,7,7a-Hexahydro-1H-4,7-methanoinden-6-yl propionate|4,7-Methano-1H-inden-6-ol, 3a,4,5,6,7,7a-hexahydro-, 6-propanoate|4,7-Methano-1H-inden-6-ol, 3a,4,5,6,7,7a-hexahydro-, propanoate|S3ASM14UAS|EINECS 241-514-7|BRN 1959792|hexahydro-4,7-methanoinden-6-yl propionate",,Florocyclene,{'MySkinRecipes': '17511-60-3'},https://www.myskinrecipes.com/shop/th/linalool-ฟรีเซีย/2692-tricyclodecenyl-propionate.html
DATA_GAP,cis-3-Hexenyl Hexanoate,,5352543,"3-Hexenyl hexanoate, (3Z)-",31501-11-8,"cis-3-Hexenyl hexanoate|cis-3-Hexenyl caproate|(Z)-3-hexenyl hexanoate|31501-11-8|cis-3-Hexenyl hexoate|(3Z)-Hex-3-en-1-yl hexanoate|(Z)-Hex-3-enyl hexanoate|Hexanoic acid, (3Z)-3-hexenyl ester|3-Hexenyl hexanoate, cis-|Hexanoic acid, 3-hexenyl ester, (Z)-",,cis-3-Hexenyl Hexanoate (FEMA-3403),{'MySkinRecipes': '31501-11-8'},https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2608-cis-3-hexenyl-hexanoate-fema-3403.html
DATA_GAP,Butyl Butyryl Lactate Butyl Butyro Lactate,,24114,Butyl Butyryllactate,7492-70-8,"Butyl butyryllactate|7492-70-8|Butyl butyryl lactate|Butyl O-butyryllactate|Butyl butyrolactate|Butanoic acid, 2-butoxy-1-methyl-2-oxoethyl ester|1-Butoxy-1-oxopropan-2-yl butyrate|1-butoxy-1-oxopropan-2-yl butanoate|(1-butoxy-1-oxopropan-2-yl) butanoate|FEMA No. 2190",,Butyl Butyryl Lactate Butyl Butyro Lactate (FEMA 2190),{'MySkinRecipes': '7492-70-8'},https://www.myskinrecipes.com/shop/th/edible-อาหาร/2526-butyl-butyryl-lactate-butyl-butyro-lactate-fema-2190.html
DATA_GAP,Delta Octalactone,,12777,Delta-Octalactone,698-76-0,"698-76-0|delta-Octanolactone|DELTA-OCTALACTONE|6-propyloxan-2-one|2H-Pyran-2-one, tetrahydro-6-propyl-|Tetrahydro-6-propyl-2H-pyran-2-one|FEMA No. 3214|DTXSID5047164|8AA944C37V|DTXCID3027164",,Delta Octalactone (FEMA 3214),{'MySkinRecipes': '698-76-0'},https://www.myskinrecipes.com/shop/th/dairy-นม-เนย/2511-delta-octalactone-fema-3214.html
DATA_GAP,Dodecane Nitrile,,17092,Dodecanenitrile,2437-25-4,Dodecanenitrile|2437-25-4|TL45I6761P|NSC-1804|RefChem:135430|219-440-1|LAURONITRILE|Undecyl cyanide|Dodecanonitrile|n-Undecyl cyanide,,Dodecane Nitrile,{'MySkinRecipes': '2437-25-4'},https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/2489-dodecane-nitrile.html
DATA_GAP,"2,4-Decadienal",,5283349,"2,4-Decadienal",25152-84-5|2363-88-4|30551-18-9,"2,4-DECADIENAL|2363-88-4|DTXSID4047626|RefChem:908722|DTXCID2027626|219-114-9|(2E,4E)-deca-2,4-dienal|25152-84-5|trans,trans-2,4-Decadienal|(E,E)-2,4-Decadienal",,"2,4-Decadienal (FEMA 3135)",{'MySkinRecipes': '2363-88-4'},https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2433-24-decadienal-fema-3135.html
DATA_GAP,,,5283361,2-Dodecenal,20407-84-5|4826-62-4|82107-89-9,"2-DODECENAL|4826-62-4|DTXSID0052122|RefChem:1062977|DTXCID001838749|225-402-5|trans-2-Dodecenal|20407-84-5|2-Dodecenal, (2E)-|(E)-dodec-2-enal",,(E)-Dodec-2-Enal (FEMA 2402),{'MySkinRecipes': '20407-84-5'},https://www.myskinrecipes.com/shop/th/herb-สมุนไพร/33761-e-dodec-2-enal-fema-2402.html
DATA_GAP,3-Methylthio Propyl Isothiocyanate,,62351,3-Methylthiopropyl isothiocyanate,505-79-3,"3-(Methylthio)propyl isothiocyanate|505-79-3|Iberverin|3-Methylthiopropyl isothiocyanate|PROPANE, 1-ISOTHIOCYANATO-3-(METHYLTHIO)-|Isothiocyanic acid, 3-(methylthio)propyl ester|3-Methylmercaptopropyl isothiocyanate|FEMA No. 3312|YTT13BN94Z|DTXSID3047132",,3-Methylthio Propyl Isothiocyanate (FEMA 3312),{'MySkinRecipes': '505-79-3'},https://www.myskinrecipes.com/shop/th/yeast-moss-ยีส-มอสส์/32501-3-methylthio-propyl-isothiocyanate-fema-3312.html
DATA_GAP,2-Methylbutyl Butyrate,,162627,"Butanoic acid, 2-methylbutyl ester",51115-64-1,"2-Methylbutyl butyrate|51115-64-1|Butanoic acid, 2-methylbutyl ester|EINECS 256-973-9|WE(4:0(2Me)/4:0)|AI3-33702|DTXSID80866181|RefChem:571395|DTXCID10814498|256-973-9",,2-Methylbutyl Butyrate (FEMA 2934),{'MySkinRecipes': '51115-64-1'},https://www.myskinrecipes.com/shop/th/ungrouped/32353--2-methylbutyl-butyrate-fema-2934.html
DATA_GAP,Dihydroterpinyl Acetate,,,,,,,Dihydroterpinyl Acetate,{'MySkinRecipes': '58985-18-5'},https://www.myskinrecipes.com/shop/th/konifer-ต้นสน/3764-dihydroterpinyl-acetate.html
SUPPLIER_MISMATCH,Musk Ambrette,,6753,,,,Supplier MySkinRecipes CAS 83-66-9 error,Musk Ambrette,{'MySkinRecipes': '83-66-9'},https://www.myskinrecipes.com/shop/th/musk-มัสก์/2886-musk-ambrette.html
DATA_GAP,4-Ethyl Guaiacol,,,,,,,4-Ethyl Guaiacol (FEMA 2436),{'MySkinRecipes': '2785-89-9'},https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/2792-4-ethyl-guaiacol-fema-2436.html
SUPPLIER_MISMATCH,"Rose Carboxylate, Givescone",,93847,"Ethyl 2-ethyl-6,6-dimethylcyclohex-2-ene-1-carboxylate",,"57934-97-1|Ethyl 2-ethyl-6,6-dimethylcyclohex-2-ene-1-carboxylate|Ethyl 2-ethyl-6,6-dimethyl-2-cyclohexene-carboxylate|U0QIF3ZHAA|EINECS 261-020-5|2-Cyclohexene-1-carboxylic acid, 2-ethyl-6,6-dimethyl-, ethyl ester|DTXSID1052240|RefChem:594371|DTXCID6030811|261-020-5",Supplier MySkinRecipes CAS 57934-97-1 error,"Rose Carboxylate, Givescone",{'MySkinRecipes': '57934-97-1'},https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2764-rose-carboxylate.html
DATA_GAP,2-Acetyl Furan,,14505,2-Acetylfuran,1192-62-7,,,2-Acetyl Furan,{'MySkinRecipes': '1192-62-7'},https://www.myskinrecipes.com/shop/th/frankincense-กำยาน/2748-2-acetyl-furan.html
DATA_GAP,Muguet Aldehyde,,61401,,7492-67-3,"Citronellyloxyacetaldehyde|7492-67-3|CITRONELLOXYACETALDEHYDE|Muget aldehyde|6,10-Dimethyl-3-oxa-9-undecenal|Muguet aldehyde|FEMA No. 2310|[(3,7-dimethyl-6-octenyl)oxy]acetaldehyde|((3,7-Dimethyl-6-octenyl)oxy)acetaldehyde|citronellyl oxyacetaldehyde",,Muguet Aldehyde 50%,{'MySkinRecipes': '7492-67-3'},https://www.myskinrecipes.com/shop/th/lily-of-the-valley/2714-citronellyl-oxyacetaldehyde-muguet-aldehyde.html
DATA_GAP,Dimethyl Benzyl Carbinyl Acetate,,9024,,151-05-3,"151-05-3|Dimethylbenzylcarbinyl acetate|Dimethyl benzyl carbinyl acetate|1,1-Dimethyl-2-phenylethyl acetate|Benzyldimethylcarbinyl acetate|alpha,alpha-Dimethylphenethyl acetate|Benzyldimethylcarbinol acetate|Dimethylbenzylcarbinol acetate|Benzyl dimethyl carbinyl acetate|2-Benzyl-2-propyl acetate",,Dimethyl Benzyl Carbinyl Acetate (FEMA 2392),{'MySkinRecipes': '151-05-3'},https://www.myskinrecipes.com/shop/th/linalool-ฟรีเซีย/2693-dimethyl-benzyl-carbinyl-acetate-fema-2392.html
PROPRIETARY_MIXTURE,Benzyl Isobutyrate,,7646,Benzyl isobutyrate,103-28-6,"Benzyl isobutyrate|103-28-6|Benzyl 2-methylpropanoate|Benzyl isobutanoate|Phenylmethyl 2-methylpropanoate|Propanoic acid, 2-methyl-, phenylmethyl ester|ISOBUTYRIC ACID, BENZYL ESTER|Benzyl 2-methylpropionate|Benzyl 2-methyl propionate|Benzylester kyseliny isomaselne",,Benzyl Isobutyrate (FEMA 2141),{'MySkinRecipes': ''},https://www.myskinrecipes.com/shop/th/jasmine-มะลิ/2672-benzyl-isobutyrate-fema-2141.html
