Product_ID,Material_Name,CAS_Number,Remediation_Status,Canonical_Name,Verified_CAS,Price_USD/g,Notes,Is_Dilution,Active_Material,Solvent,Active_%
6SP18441,CARNATION F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6SP18442,CLOVE F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6SV08501,Cinnamon Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6SV18443,CINNAMON F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6TW08328,Tobacco Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6TW09087,Wood Smoke Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6TW11971,T-Tar and Smoke Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6TW18050,T-TAR SMOKE F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6TW18445,TOBACCO F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6TW18844,WOOD SMOKE F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UH09680,Labdanum Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UH18500,LABDANUM F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UN22430,Indocolore from PerfumersWorld,2206-94-2,VERIFIED,1-Phenylethenyl acetate,2206-94-2,,,,,,
6UN22737,Indofleur ND from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UP07515,Castoreum Synthetic from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UP11559,Castoreum Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UP18499,CASTOREUM F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UQ09624,Amberome Base PW from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UQ20857,AmberNoir Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UQ20900,AMBERNOIR F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UT12424,Leather Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UT18496,LEATHER F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UU09106,Civet Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UU12452,U-Animal Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UU18051,U-ANIMAL F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UU18497,CIVET F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UV16208,Ambreine Classic PW from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UX10406,Chypre Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UX18493,CHYPRE F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UY09424,Ambergris Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6UY18081,AMBERGRIS F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VC09625,Ambreine Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VD09091,New Mown Hay Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VD18542,NEW MOWN HAY F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VE12421,Chocolate Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VE18548,CHOCOLATE F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VF12416,Gourmande Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VF18896,GOURMANDE F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VN09081,Heliotrope Fleuressence from PerfumersWorld,Mixture,VERIFIED,Piperonal,Mixture,,,,,,
6VN18501,HELIOTROPE F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VN21659,Heliotrope Base - Heliotropin Replacement from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VN21924,HELIOTROPAL from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VU09627,Amber Solid from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VV09134,Sweet Vanilla Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VV18540,SWEET VANILLA F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VW10849,V-Vanilla Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6VW18054,V-VANILLA F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WB09123,Patchouli Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WB18685,PATCHOULI F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WC12407,Male Woodsy Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WC18598,MALE WOODSY F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WQ08484,Arabian Oud Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WQ18085,ARABIAN OUD F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WU07495,Oud Base from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WU07708,Black Agarwood Artificial from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WU08483,Agarwood Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WU18875,AGARWOOD F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WV12277,Amber Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WV18080,AMBER F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WW09124,Cedarwood Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WW18687,CEDARWOOD F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WX07911,Sandalwood Base from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WX09344,Sandalwood Extra 208 from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WX12457,Sandalwood Fleuressence from PerfumersWorld,Mixture,VERIFIED,,Mixture,,,,,,
6WX18686,SANDALWOOD F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WX24054,Sandalwood Base X3 from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WY09425,Vetivert Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WY10132,W-Wood Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WY11945,White Oak Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WY18078,W-WOOD F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WY18600,WHITE OAK F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6WY18702,VETIVER F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XB09681,Cashmere Musk Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XB18881,CASHMERE MUSK F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XD09426,Macrocyclic Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XD18354,MACROCYCLIC F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XU09117,Nitro Musk Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XU09440,X-Musk Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XU17558,Musk Xylol REP from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XU18055,X-MUSK F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XU18880,NITRO MUSK F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XU18931,AMBRETTE SEED F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XV09757,White Musk Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XV18882,WHITE MUSK F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XY17557,Musk X Super from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XZ10738,PWx Factor from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6XZ12347,PWx Oil Factor - Natural from PerfumersWorld,Mixture,NATURAL_MIXTURE,,Mixture,,,,,,
6YE09107,Mushroom Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6YE18885,MUSHROOM F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6YG07910,Ozone Fleuressence from PerfumersWorld,Mixture,FIXED_FROM_AUDIT,Ozone,10028-15-6,,,,,,
6YG09070,Seaweed Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6YG10384,Fougere Vert Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6YG18317,FOUGERE VERT F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6YG18599,OZONE F-TEC from PerfumersWorld,Mixture,FIXED_FROM_AUDIT,Ozone,10028-15-6,,,,,,
6YG18895,SEAWEED F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6YH09092,Oakmoss Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6YH12453,Y-Mossy Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6YH18062,Y-MOSSY F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6YH18894,OAKMOSS F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6ZZ00449,Z-ZOLVENT F-TEC from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
6ZZ00501,Z-Zolvent Fleuressence from PerfumersWorld,Mixture,DATA_GAP_MANUAL_CHECK,,Mixture,,,,,,
7BB00360,Peppermint Essential Oil from PerfumersWorld,8006-90-4,NATURAL_MIXTURE,,8006-90-4,,,,,,
7BB00414,Spearmint Essential Oil from PerfumersWorld,8008-79-5,VERIFIED,,8008-79-5,,,,,,
7BB00832,Cornmint Essential Oil China from PerfumersWorld,68917-18-0,NATURAL_MIXTURE,,68917-18-0,,,,,,
7BH00079,Camphor White Essential Oil from PerfumersWorld,8008-51-3,NATURAL_MIXTURE,,8008-51-3,,,,,,
7BH00182,Eucalyptus Globulus Essential Oil from PerfumersWorld,8000-48-4,NATURAL_MIXTURE,,8000-48-4,,,,,,
7BH00912,Cajuput Essential Oil from PerfumersWorld,8008-98-8,NATURAL_MIXTURE,,8008-98-8,,,,,,
7BH07692,Niaouli essential oil from PerfumersWorld,8014-68-4,DATA_GAP_MANUAL_CHECK,,8014-68-4,,,,,,
7CA00285,Mandarin Essential Oil from PerfumersWorld,8008-31-9,NATURAL_MIXTURE,,8008-31-9,,,,,,
7CA00339,Sweet Orange Essential Oil from PerfumersWorld,8008-57-9,NATURAL_MIXTURE,,8008-57-9,,,,,,
7CA00849,Bitter Orange Essential Oil from PerfumersWorld,8008-57-9,NATURAL_MIXTURE,,8008-57-9,,,,,,
7CA00857,Tangerine Essential Oil from PerfumersWorld,8008-31-9,NATURAL_MIXTURE,,8008-31-9,,,,,,
7CA00868,Grapefruit White Essential Oil from PerfumersWorld,8016-20-4,NATURAL_MIXTURE,,8016-20-4,,,,,,
7CA24030,Grapefruit FCF oil Sicilian from PerfumersWorld,8016-20-4,DATA_GAP_MANUAL_CHECK,,8016-20-4,,,,,,
7CA24032,Blood Orange oil Sicilian from PerfumersWorld,8008-57-9,DATA_GAP_MANUAL_CHECK,,8008-57-9,,,,,,
7CA24033,Grapefruit White oil Sicilian from PerfumersWorld,8016-20-4,DATA_GAP_MANUAL_CHECK,,8016-20-4,,,,,,
7CC00271,Lemon Essential Oil from PerfumersWorld,8008-56-8,NATURAL_MIXTURE,,8008-56-8,,,,,,
7CC00272,Lemongrass Essential Oil from PerfumersWorld,8007-02-1,NATURAL_MIXTURE,,8007-02-1,,,,,,
7CC00280,Litsea Cubeba Essential Oil from PerfumersWorld,68855-99-2,NATURAL_MIXTURE,,68855-99-2,,,,,,
7CC00914,Eucalyptus Citriodora Essential Oil from PerfumersWorld,8000-48-4,NATURAL_MIXTURE,,8000-48-4,,,,,,
7CC24027,Lemon Terpeneless oil Sicilian from PerfumersWorld,68648-39-5,DATA_GAP_MANUAL_CHECK,,68648-39-5,,,,,,
7CC24028,Cedrat FCF oil Sicilian from PerfumersWorld,8008-56-8,DATA_GAP_MANUAL_CHECK,,8008-56-8,,,,,,
7CC24029,Lemon FCF oil Sicilian from PerfumersWorld,68648-39-5,DATA_GAP_MANUAL_CHECK,,68648-39-5,,,,,,
7CC24031,Lemon Verdello oil Sicilian from PerfumersWorld,8008-56-8,DATA_GAP_MANUAL_CHECK,,8008-56-8,,,,,,
7CH17055,Verbena Oil from PerfumersWorld,8024-12-2,NATURAL_MIXTURE,,8024-12-2,,,,,,
7CK00274,Lime Distilled Essential Oil from PerfumersWorld,8008-26-2,NATURAL_MIXTURE,,8008-26-2,,,,,,
7CK01077,Citrus Hystrix Lime Leaf Essential Oil from PerfumersWorld,91771-50-5,NATURAL_MIXTURE,,91771-50-5,,,,,,
7CK01152,Citrus Hystrix Lime Essential Oil from PerfumersWorld,91771-50-5,NATURAL_MIXTURE,,91771-50-5,,,,,,
7CK24631,Key Lime Oil Egypt from PerfumersWorld,8008-26-2,NATURAL_MIXTURE,,8008-26-2,,,,,,
7CL00061,Bergamot Essential Oil from PerfumersWorld,8007-75-8,NATURAL_MIXTURE,,8007-75-8,,,,,,
7CL24020,Bergamot FCF oil Sicilian from PerfumersWorld,68648-33-9,DATA_GAP_MANUAL_CHECK,,68648-33-9,,,,,,
7CN00210,Grapefruit Pink Essential Oil from PerfumersWorld,8016-20-4,NATURAL_MIXTURE,,8016-20-4,,,,,,
7CN00318,Neroli Essential Oil from PerfumersWorld,8016-38-4,VERIFIED,,8016-38-4,,,,,,
7CN00364,Petitgrain Essential Oil Paraguay from PerfumersWorld,8014-17-3,NATURAL_MIXTURE,,8014-17-3,,,,,,
7CN23708,Pomelo Essential Oil from PerfumersWorld,90045-43-5,NATURAL_MIXTURE,,90045-43-5,,,,,,
7CR00114,Citronella Essential Oil from PerfumersWorld,8000-29-1,NATURAL_MIXTURE,,8000-29-1,,,,,,
7ES01835,Saffron Oil Light from PerfumersWorld,8022-19-3,NATURAL_MIXTURE,,8022-19-3,,,,,,
7ET08078,Coffee Oil Roasted from PerfumersWorld,8001-67-0,VERIFIED,,8001-67-0,,,,,,
7GQ00200,Galbanum Essential Oil from PerfumersWorld,8023-91-4,NATURAL_MIXTURE,,8023-91-4,,,,,,
7GQ10557,Galbanum Essential Oil 10% in DPG from PerfumersWorld,8023-91-4,VERIFIED,,8023-91-4,Galbanum Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00%,,,
7HB00265,Lavandin Essential Oil from PerfumersWorld,8022-15-9,NATURAL_MIXTURE,,8022-15-9,,,,,,
7HB00269,Lavender Spike Essential Oil from PerfumersWorld,8016-78-2,NATURAL_MIXTURE,,8016-78-2,,,,,,
7HB00400,Rosemary Essential Oil from PerfumersWorld,8000-25-7,NATURAL_MIXTURE,,8000-25-7,,,,,,
7HB00404,Spanish Sage Essential Oil from PerfumersWorld,8016-65-7,NATURAL_MIXTURE,,8016-65-7,,,,,,
7HB07675,Lavandin Grosso Essential Oil from PerfumersWorld,8022-15-9,NATURAL_MIXTURE,,8022-15-9,,,,,,
7HB08129,Lavandin Super from PerfumersWorld,8022-15-9,DATA_GAP_MANUAL_CHECK,,8022-15-9,,,,,,
7HF00102,Blue Chamomile Essential Oil from PerfumersWorld,8002-66-2,VERIFIED,,8002-66-2,,,,,,
7HH00104,Roman Chamomile Essential Oil from PerfumersWorld,8015-92-7,VERIFIED,,8015-92-7,,,,,,
7HH00121,Clary Sage Essential Oil from PerfumersWorld,8016-63-5,NATURAL_MIXTURE,,8016-63-5,,,,,,
7HH00895,Davana Essential Oil from PerfumersWorld,8016-03-3,VERIFIED,,8016-03-3,,,,,,
7HH00896,Armoise Essential Oil from PerfumersWorld,8008-93-3,NATURAL_MIXTURE,,8008-93-3,,,,,,
7HH07671,Dill Essential Oil from PerfumersWorld,8006-75-5,NATURAL_MIXTURE,,8006-75-5,,,,,,
7HK00427,Tea Tree Oil from PerfumersWorld,68647-73-4,NATURAL_MIXTURE,,68647-73-4,,,,,,
7HL00267,Lavender Essential Oil from PerfumersWorld,8000-28-0,NATURAL_MIXTURE,,8000-28-0,,,,,,
7HL10443,Organic Lavender Essential Oil from PerfumersWorld,8000-28-0,NATURAL_MIXTURE,,8000-28-0,,,,,,
7HP00403,Sage Dalmation Essential Oil from PerfumersWorld,8016-65-7,NATURAL_MIXTURE,,8016-65-7,,,,,,
7HP07679,Manuka Essential Oil from PerfumersWorld,2222-23-3,NATURAL_MIXTURE,,2222-23-3,,,,,,
7HS00288,Sweet Marjoram Essential Oil from PerfumersWorld,8015-01-8,NATURAL_MIXTURE,,8015-01-8,,,,,,
7HS00870,Hyssop Essential Oil from PerfumersWorld,8006-83-5,NATURAL_MIXTURE,,8006-83-5,,,,,,
7HS07556,Plai Essential Oil Siam from PerfumersWorld,91771-69-6,NATURAL_MIXTURE,,91771-69-6,,,,,,
7HS08359,Holy Basil Essential Oil from PerfumersWorld,91845-35-1,NATURAL_MIXTURE,,91845-35-1,,,,,,
7IS00086,Carrot Seed Essential Oil from PerfumersWorld,8015-88-1,VERIFIED,,8015-88-1,,,,,,
7KB00833,Cypress Essential Oil from PerfumersWorld,8013-86-3,NATURAL_MIXTURE,,8013-86-3,,,,,,
7KG07758,Fir Essential Oil from PerfumersWorld,8021-28-1,NATURAL_MIXTURE,,8021-28-1,,,,,,
7KH00262,Juniper Berry Essential Oil from PerfumersWorld,8002-68-4,VERIFIED,,8002-68-4,,,,,,
7KH00888,Spruce Essential Oil from PerfumersWorld,8008-80-8,NATURAL_MIXTURE,,8008-80-8,,,,,,
7KH08741,Pine Needle Essential Oil from PerfumersWorld,8021-29-2,NATURAL_MIXTURE,,8021-29-2,,,,,,
7KQ00453,Turpentine Oil from PerfumersWorld,8006-64-2,NATURAL_MIXTURE,,8006-64-2,,,,,,
7KQ07511,Pine Essential Oil from PerfumersWorld,8021-29-2,NATURAL_MIXTURE,,8021-29-2,,,,,,
7LB07762,Ho Essential Oil from PerfumersWorld,8022-91-1,NATURAL_MIXTURE,,8022-91-1,,,,,,
7LN08199,Champaca Leaf Essential Oil from PerfumersWorld,92457-18-6,NATURAL_MIXTURE,,92457-18-6,,,,,,
7LW00401,Rosewood Leaf Essential Oil from PerfumersWorld,8015-77-8,NATURAL_MIXTURE,,8015-77-8,,,,,,
7LW00863,Cabreuva Essential Oil from PerfumersWorld,68188-03-4,NATURAL_MIXTURE,,68188-03-4,,,,,,
7NH00426,Tagetes Essential Oil from PerfumersWorld,8016-84-0,VERIFIED,,8016-84-0,,,,,,
7NJ00081,Cananga Essential Oil from PerfumersWorld,68606-83-7,NATURAL_MIXTURE,,68606-83-7,,,,,,
7NJ00472,Ylang Ylang Essential Oil from PerfumersWorld,8006-81-3,NATURAL_MIXTURE,,8006-81-3,,,,,,
7NJ07496,Ylang Ylang Essential Oil Extra from PerfumersWorld,8006-81-3,NATURAL_MIXTURE,,8006-81-3,,,,,,
7NJ07740,Champaca Flower Essential Oil from PerfumersWorld,8006-76-6,VERIFIED,,8006-76-6,,,,,,
7NJ17821,Ylang Comoros III essential oil F3295 (BIOLANDES) from PerfumersWorld,8006-81-3,DATA_GAP_MANUAL_CHECK,,8006-81-3,,,,,,
7NJ23635,Ylang Madagascar Complete ORGANIC Ess. oil N1450 (BIOLANDES) from PerfumersWorld,8006-81-3,DATA_GAP_MANUAL_CHECK,,8006-81-3,,,,,,
7NJ23636,Ylang Comoros Complete Essential Oil F3255 (BIOLANDES) from PerfumersWorld,8006-81-3,NATURAL_MIXTURE,,8006-81-3,,,,,,
7NJ23637,Ylang Comoros II essential oil F3315 (BIOLANDES) from PerfumersWorld,8006-81-3,DATA_GAP_MANUAL_CHECK,,8006-81-3,,,,,,
7NJ23638,Ylang Comoros I essential oil F3330 (BIOLANDES) from PerfumersWorld,8006-81-3,DATA_GAP_MANUAL_CHECK,,8006-81-3,,,,,,
7NJ23639,Ylang Comoros Extra Essential Oil F3350 (BIOLANDES) from PerfumersWorld,8006-81-3,NATURAL_MIXTURE,,8006-81-3,,,,,,
7OP00947,Wintergreen Essential Oil from PerfumersWorld,68917-75-9,NATURAL_MIXTURE,,68917-75-9,,,,,,
7PH00170,Estragon Oil from PerfumersWorld,8016-88-4,NATURAL_MIXTURE,,8016-88-4,,,,,,
7PL24627,Basil Linalool Oil Egypt from PerfumersWorld,8015-73-4,NATURAL_MIXTURE,,8015-73-4,,,,,,
7PS00047,Sweet Basil Essential Oil from PerfumersWorld,8015-73-4,NATURAL_MIXTURE,,8015-73-4,,,,,,
7PS00342,Oregano Essential Oil from PerfumersWorld,8007-11-2,VERIFIED,,8007-11-2,,,,,,
7PS00441,White Thyme Essential Oil from PerfumersWorld,8007-46-3,VERIFIED,,8007-46-3,,,,,,
7QC00314,Myrrh Essential Oil from PerfumersWorld,8016-37-3,NATURAL_MIXTURE,,8016-37-3,,,,,,
7QC00336,Opoponax Essential Oil from PerfumersWorld,8021-36-1,VERIFIED,,8021-36-1,,,,,,
7QC00561,Opoponax Absolute from PerfumersWorld,9000-78-6,DATA_GAP_MANUAL_CHECK,,9000-78-6,,,,,,
7QC00902,Elemi Essential Oil from PerfumersWorld,8023-89-0,NATURAL_MIXTURE,,8023-89-0,,,,,,
7QK00333,Olibanum Essential Oil from PerfumersWorld,8016-36-2,VERIFIED,,8016-36-2,,,,,,
7RB00205,Geranium Essential Oil from PerfumersWorld,8000-46-2,NATURAL_MIXTURE,,8000-46-2,,,,,,
7RB00837,Geranium Oil Egypt from PerfumersWorld,90082-51-2,NATURAL_MIXTURE,,90082-51-2,,,,,,
7RB00900,Rose Otto Bulgarian from PerfumersWorld,8007-01-0,VERIFIED,,8007-01-0,,,,,,
7RB00930,Geranium Bourbon Essential Oil from PerfumersWorld,8000-46-2,NATURAL_MIXTURE,,8000-46-2,,,,,,
7RB23711,Rhodinol Ex-Naturel from PerfumersWorld,141-25-3,VERIFIED_MATCH,"3,7-Dimethyl-7-octen-1-ol",141-25-3,,,,,,
7RL00353,Palmarosa Essential Oil from PerfumersWorld,8014-19-5,NATURAL_MIXTURE,,8014-19-5,,,,,,
7RW00214,Guaiacwood Essential Oil from PerfumersWorld,8016-23-7,VERIFIED,,8016-23-7,,,,,,
7SB00041,Anise Essential Oil China from PerfumersWorld,8007-70-3,NATURAL_MIXTURE,,8007-70-3,,,,,,
7SB00189,Fennel Sweet Essential Oil from PerfumersWorld,8006-84-6,NATURAL_MIXTURE,,8006-84-6,,,,,,
7SC00084,Cardamom Essential Oil from PerfumersWorld,8000-66-6,VERIFIED,,8000-66-6,,,,,,
7SC00209,Ginger Essential Oil from PerfumersWorld,8007-08-7,NATURAL_MIXTURE,,8007-08-7,,,,,,
7SC00327,Nutmeg Essential Oil from PerfumersWorld,8008-45-5,NATURAL_MIXTURE,,8008-45-5,,,,,,
7SC00941,Pink Pepper Essential Oil from PerfumersWorld,68917-52-2,NATURAL_MIXTURE,,68917-52-2,,,,,,
7SE00083,Caraway Seed Essential Oil from PerfumersWorld,8000-42-8,VERIFIED,,8000-42-8,,,,,,
7SH00100,Celery Seed Essential Oil from PerfumersWorld,8015-90-5,VERIFIED,,8015-90-5,,,,,,
7SH00198,Galanga Root Essential Oil from PerfumersWorld,8024-06-4,NATURAL_MIXTURE,,8024-06-4,,,,,,
7SL00125,Coriander Essential Oil from PerfumersWorld,8008-52-4,VERIFIED,,8008-52-4,,,,,,
7SL24626,Jungle Pepper Oil from PerfumersWorld,97404-53-0,NATURAL_MIXTURE,,97404-53-0,,,,,,
7SP00048,Bay West Indies Essential Oil from PerfumersWorld,8006-78-8,VERIFIED,,8006-78-8,,,,,,
7SP00122,Clove Bud Essential Oil from PerfumersWorld,8000-34-8,NATURAL_MIXTURE,,8000-34-8,,,,,,
7SP00123,Clove Leaf Essential Oil from PerfumersWorld,8015-97-2,NATURAL_MIXTURE,,8015-97-2,,,,,,
7SQ00359,Black Pepper Essential Oil from PerfumersWorld,8006-82-4,NATURAL_MIXTURE,,8006-82-4,,,,,,
7SU00130,Cumin Seed Essential Oil from PerfumersWorld,8014-13-9,VERIFIED,,8014-13-9,,,,,,
7SV00091,Cassia Essential Oil from PerfumersWorld,8007-80-5,VERIFIED,,8007-80-5,,,,,,
