Product_ID,Material_Name,Package_Size,CAS_Number,New CAS,Price_THB_total,Price_THB/g,Notes,Is_Dilution,Active_Material,Solvent,Active_%,Supplier,Product_URL
32502,1‑Octen‑3‑yl Acetate,1 g,2442-10-6,,28930.00,28930.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32502-1-octen-3-yl-acetate-fema-3582.html
32388,2,1 g,3581-87-1,,727.75,727.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32388-2-methyl-thiazole.html
33693,N‑butyl 2‑methylbutyrate (FEMA‑3393),1 g,15706-73-7,,70.40,70.4000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33693-n-butyl-2-methylbutyrate-fema-3393.html
33419,Theaspirane,1 g,36431-72-8,,478.88,478.8800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/33419-theaspirane-fema-3774.html
32423,2,1 g,5053-24-7,,3483.78,3483.7800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32423-2-methylthio-thiazole.html
33696,5‑hexyl‑5‑methyloxolan‑2‑one (FEMA‑3786),1 g,7011-83-8,,61.42,61.4200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33696-5-hexyl-5-methyloxolan-2-one-fema-3786.html
32389,4,1 g,693-95-8,,348.70,348.7000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32389-4-methyl-thiazolefema-3716-.html
3874,Acetaldehyde,1 g,75-07-0,,35.00,35.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3874-acetaldehyde-fema-2003-.html
33697,5‑[(Z)‑hex‑3‑enyl]‑5‑methyloxolan‑2‑one (FEMA‑3937),1 g,70851-61-5,,1182.11,1182.1100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33697-5-z-hex-3-enyl-5-methyloxolan-2-one-fema-3937.html
32505,Furaneol Acetate,1 g,4166-20-5,,149.20,149.2000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32505-strawberry-furanone-acetate-fema-3797.html
32448,N,1 g,932-16-1,,538.23,538.2300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32448-n-methyl-2-acetyl-pyrrole-fema-3184.html
33698,"(Z)‑5‑Octenoate, methyl (FEMA‑4165)",1 g,41654-15-3,,1002.56,1002.5600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33698-methyl-z-5-octenoate-fema-4165.html
32488,3‑Mercapto‑2‑Pentanone,1 g,67633-97-0,,2144.20,2144.2000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32488-3-mercapto-2-pentanone-fema-3300.html
32345,Natural 2,1 g,624-41-9,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32345-natural-2-methylbutyl-acetate-fema-3644-.html
33699,Ethyl 3‑methyl‑2‑oxovalerate (FEMA‑4903),1 g,26516-27-8,,733.24,733.2400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33699-pentanoic-acid-3-methyl-2-oxo--ethyl-ester-fema-4903.html
32429,2,1 g,3208-16-0,,727.75,727.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/32429-2-ethyl-furan-fema-3673-.html
32347,Butyl Propionate (FEMA,1 g,,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32347-natural-butyl-propionate-fema-2212-.html
127647,2‑Acetyl‑1‑pyrroline 10%,1 g,85213-22-5,,37492.50,37492.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/127647-2-acetyl-1-pyrroline-fema-4249.html
33701,Carvyl acetate (FEMA‑2250),1 g,97-42-7,,478.88,478.8800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33701-carvyl-acetate-fema-2250.html
32358,Heptyl Butyrate (FEMA,1 g,5870-93-9,,159.18,159.1800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32358-heptyl-butyrate-fema-2549.html
33703,Ethyl (E),1 g,5837-78-5,,628.00,628.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33703-ethyl-e-2-methylbut-2-enoate-fema-2460.html
32384,Isopentyl Decanoate,1 g,2306-91-4,,1525.75,1525.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32384-isopentyl-decanoate.html
33704,Heptyl acetate (FEMA,66 g,112-06-1,,696.00,10.5455,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33704-heptyl-acetate-fema-2547.html
32381,Methyl Caprate,1 g,110-42-9,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32381-methyl-caprate.html
33705,(Z),1 g,31501-11-8,,269.40,269.4000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33705-z-3-hexen-1-yl-hexanoate-fema-3403.html
32367,Propyl 2,1 g,37064-20-3,,229.00,229.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32367-propyl-2-methylbutyrate.html
33706,[(Z),1 g,61931-81-5,,351.69,351.6900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33706--z-hex-3-enyl-2-hydroxypropanoate-fema-3690.html
33700,3‑methylbutyl 2‑methylbutanoate (FEMA‑3505),1 g,27625-35-0,,53.94,53.9400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/33700-3-methylbutyl-2-methylbutanoate-fema-3505.html
33714,3,1 g,103-58-2,,803.56,803.5600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/33714-3-phenylpropyl-2-methylpropanoate-fema-2893.html
33707,[(Z),1 g,68133-76-6,,1027.00,1027.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33707--z-hex-3-enyl-2-oxopropanoate-fema-3934.html
33708,(Z),1 g,67883-79-8,,404.06,404.0600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33708-z-3-hexen-1-yl-tiglate-fema-3931.html
32374,Propyl Isovalerate (FEMA,1 g,557-00-6,,398.58,398.5800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32374-propyl-isovaleratefema-2960.html
33709,[(Z),1 g,35154-45-1,,374.14,374.1400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33709--z-hex-3-enyl-3-methylbutanoate-fema-3498.html
32377,Butyl Caproate (FEMA,1 g,626-82-4,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32377-butyl-caproatefema-2201.html
33712,Methyl acetate (FEMA,1 g,79-20-9,,1257.26,1257.2600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33712-methyl-acetate-fema-2676.html
3562,Ethyl Acrylate,1 g,140-88-5,,104.50,104.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/3562-ethyl-acrylate-fema-2418.html
33715,Benzyl octanoate,1 g,10276-85-4,,59.43,59.4300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33715-benzyl-octanoate.html
33635,Ethyl 3‑Hexenoate,1 g,2396-83-0,,303.32,303.3200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/33635-ethyl-hex-3-enoate-fema-3342.html
33716,Methyl hexadecanoate,1 g,112-39-0,,46.46,46.4600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33716-methyl-hexadecanoate-.html
33721,Sandal pentanol,1 g,65113-99-7,,65.91,65.9100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33721-sandal-pentanol-.html
32446,Furfuryl Acetate,1 g,623-17-6,,79.38,79.3800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32446-furfuryl-acetate-fema-2490.html
33722,3,1 g,55066-48-3,,44.21,44.2100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33722-3-methyl-5-phenylpentan-1-ol.html
32516,"2,5‑Dimethyl‑3(2H)furanone",1 g,14400-67-0,,1027.00,1027.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/32516-25-dimethyl-32hfuranone-fema-4101.html
33724,heptyl alcohol (FEMA,1 g,111-70-6,,38.98,38.9800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33724-heptyl-alcohol-fema-2548.html
33727,Heptan,1 g,111-70-6,,48.45,48.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33727-heptan-1-ol-fema-2548.html
33728,(Z),1 g,928-91-6,,1376.63,1376.6300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33728-z-hex-4-en-1-ol-fema-3430.html
33729,(Z),1 g,20125-84-2,,927.75,927.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33729-z-3-octen-1-ol-fema-3467.html
33731,แอลกอฮอล์โครงสร้าง cyclohexenyl,1 g,536-59-4,,808.05,808.0500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33731-4-prop-1-en-2-yl-1-cyclohexenylmethanol-fema-2664.html
33732,2,1 g,498-81-7,,40.47,40.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33732-2-4-methylcyclohexylpropan-2-ol-.html
33734,FEMA 3141,1 g,60066-88-8,,68.40,68.4000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33734-26-dimethyl-10-methylene-2611-dodecatrienal-fema-3141.html
33736,4,1 g,2568-25-4,,47.96,47.9600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33736-4-methyl-2-phenyl-13-dioxolane-fema-2130.html
33755,"2,4",1 g,25152-84-5,,553.69,553.6900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33755-ee-24-decadienal-fema-3135.html
33758,Mandarine Undecenal,1 g,143-14-6,,158.68,158.6800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33758-mandarine-undecenal-fema-3094.html
33759,3‑Phenylbutanal,1 g,16251-77-7,,94.34,94.3400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33759-3-phenylbutanal-.html
33760,(Z),1 g,6728-31-0,,82905.00,82905.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33760-z-hept-4-enal-fema-3289.html
33762,Ocean Carboxaldehyde,1 g,20407-84-5,,149.70,149.7000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33762-ocean-carboxaldehyde.html
33763,"Deca‑2,4‑dienal",1 g,25152-84-5,,448.95,448.9500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33763-2e4e-deca-24-dienal-fema-3135.html
33764,Phenylbutenetriol,1 g,1319-88-6,,58.43,58.4300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33764-z-4-phenylbut-3-ene-123-triol-fema-2129.html
33765,FEMA 3838,1 g,68527-76-4,,64.41,64.4100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33765-2-ethoxy-4-4-methyl-13-dioxolan-2-ylphenol-fema-3838.html
33766,2‑Methyldecanal,1 g,19009-56-4,,52.44,52.4400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33766-2-methyldecanal.html
33769,p‑Tolylacetaldehyde,1 g,104-09-6,,2349.19,2349.1900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33769-2-4-methylphenylacetaldehyde-fema-3071.html
33770,"Nona‑2,6‑dienal",1 g,557-48-2,,1780.61,1780.6100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33770-2e6z-nona-26-dienal-fema-3377.html
33772,Methylphenylpentanal,1 g,55066-49-4,,448.95,448.9500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33772-3-methyl-5-phenylpentanal.html
33774,Dec‑2‑enal,1 g,3913-81-3,,583.61,583.6100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33774-e-dec-2-enal-fema-2366.html
33775,Hydrofleur,1 g,62439-41-2,,299.33,299.3300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33775-6-methoxy-26-dimethylheptanal-fema-4745.html
33776,(Z)‑Oct‑5‑enal,1 g,41547-22-2,,2573.63,2573.6300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33776-z-oct-5-enal-fema-3749.html
33777,(E)‑Oct‑5‑enal,1 g,41547-29-9,,4331.72,4331.7200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33777-e-oct-5-enal-fema-4898.html
33778,(Z)‑Non‑6‑enal,1 g,2277-19-2,,927.75,927.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33778-z-non-6-enal-fema-3580.html
33779,(Z),1 g,21662-09-9,,2723.25,2723.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33779-z-dec-4-enal-fema-3264.html
33780,5,1 g,35158-25-9,,359.18,359.1800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33780-5-methyl-2-propan-2-ylhex-2-enal-fema-3406.html
33782,Dec,1 g,39770-05-3,,1107.30,1107.3000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33782-dec-9-enal-fema-3912.html
33783,Acetone glycerol,1 g,100-79-8,,49.45,49.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33783-acetone-glycerol-.html
33784,3,1 g,5462-06-6,,62.92,62.9200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33784-3-4-methoxyphenyl-2-methylpropanal.html
33785,4,1 g,94089-21-1,,134.74,134.7400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33785-4-methyl-2-e-pent-1-enyl-13-dioxolane-fema-4272.html
33786,6,1 g,63885-09-6,,1601.06,1601.0600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33786-6-methyl-heptanal-fema-4498.html
33788,Methyl 2,1 g,68738-99-8,,160.68,160.6800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33788-methyl-2-e-24-dimethyl-1-cyclohex-3-enylidenemethyl-amino-benzoate.html
33789,6,1 g,409-02-9,,1376.63,1376.6300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33789-6-methylhept-5-en-2-one.html
33790,"1,1,3",1 g,3910-35-8,,40.47,40.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33790-113-trimethyl-3-phenyl-indan.html
33792,1,1 g,100-06-1,,43.47,43.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33792-1-4-methoxyphenylethanone-fema-2005.html
33793,(E),1 g,24720-09-0,,154.19,154.1900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33793-1-4-methoxyphenylethanone-fema-2005.html
33794,1,1 g,56973-85-4,,98.83,98.8300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33794-1-55-dimethyl-1-cyclohexenylpent-4-en-1-one-.html
33795,Methyl heptyl ketone,1 g,821-55-6,,53.94,53.9400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33795-methyl-heptyl-ketone-fema-2785.html
33800,"(2R,5R)",1 g,1196-31-2,,119.78,119.7800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33800-2r5r-5-methyl-2-propan-2-ylcyclohexan-1-one.html
33801,(E),1 g,23726-91-2,,224.51,224.5100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33801-e-1-266-trimethyl-1-cyclohexenylbut-2-en-1-one-fema-3243.html
33802,"Laevo‑menthone 1,2‑glycerol ketal",1 g,563187-91-7,,100.32,100.3200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33802-laevo-menthone-12-glycerol-ketal-fema-3807.html
33803,Pentan‑2‑one,1 g,107-87-9,,89.35,89.3500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33803-pentan-2-one-fema-2842.html
33804,(5E),1 g,82356-51-2,,463.91,463.9100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33804-5e-3-methylcyclopentadec-5-en-1-one.html
33805,(E),1 g,4643-27-0,,78030.00,78030.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33805-e-oct-2-en-4-one-fema-3603.html
33806,Tetradecanoic acid,1 g,544-63-8,,35.99,35.9900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33806-tetradecanoic-acid-fema-2764.html
33807,Hexadecanoic acid,1 g,544-63-8,,35.99,35.9900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33807-hexadecanoic-acid-fema-2832.html
33808,Dec‑9‑enoic acid,1 g,14436-32-9,,2124.75,2124.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33808-dec-9-enoic-acid-fema-3660.html
33829,"2,5‑Dimethylpyrazine",1 g,123-32-0,,227.01,227.0100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33829-25-dimethylpyrazine-fema-3272.html
33831,"8‑Methyl‑1,5‑benzodioxepin‑3‑one",1 g,28940-11-6,,448.95,448.9500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33831-8-methyl-15-benzodioxepin-3-one.html
33832,Indane butanal,1 g,30168-23-1,,763.16,763.1600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33832-4-octahydro-47-methano-5h-inden-5-ylidenebutanal.html
33833,Leafy oxime,1 g,81783-01-9,,1122.26,1122.2600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/33833-ne-n-6e-2447-tetramethylnona-68-dien-3-ylidene-hydroxylamine.html
